date,dppi,dpsi,bird_ID,band_number,swab_id,mass,l_eye_score,r_eye_score,scorer,swab,swabber,plasma,tears,tears_vol_l,tears_vol_r,rbcs,smear,experiment_notes,capture_date,population,capture_location,experiment_location,antimalarials,primary_treatment,primary_dose,primary_inoc_date,secondary_treatment,secondary_dose,secondary_inoc_date,recovered_prior_sec,elisa_date,od_mean,room,stack,cage,sex,mass_cap,vital_notes,qpcr_plate,qpcr_date,well,cq_value,quantity,quantity1,log10_quantity1,extraction_plate,extraction_date,cq8,cq7,cq6,cq5,cq4,cq3,cq2,cq1,qpcr_neg_cntrls,slope,efficiency,r2,yinter,error
20211214,56,14,56_2470,2470,2470 SID 14,20.8,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,high,30000,20211019,1,30,20211130,y,20210917,0.046,a,9,1,m,20.3,some pox-calloused? Not open; stil pox on 8/6,14,20220414,H11,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2471,2471,2471 SID 14,18.6,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,sham,0,20211019,1,30,20211130,y,20210917,0.042,k,1,1,m,18.6,NA,13,20220412,H9,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2472,2472,2472 SID 14,20.6,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,sham,0,20211019,2,100,20211130,y,20210917,0.044,j,1,1,f,20.1,NA,13,20220412,B7,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2473,2473,2473 SID 14,19.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,low,750,20211019,1,30,20211130,y,20210924,0.045,e,2,2,m,19.9,NA,14,20220414,H9,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2474,2474,2474 SID 14,20.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210917,0.045,a,8,2,f,19.4,NA,14,20220414,H6,33.73589841,10.81907253,11.81907253,1.072583398,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2475,2475,2475 SID 14,20.3,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.043,j,2,1,m,20.7,NA,14,20220414,A8,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2476,2476,2476 SID 14,20.7,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210726,va,sr,vt,n,high,30000,20211019,2,100,20211130,y,20210917,0.044,k,4,4,m,20.8,NA,14,20220414,F6,37.51858314,0.812074602,1.812074602,0.258176073,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2477,2477,2477 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210727,va,lh,vt,n,high,30000,20211019,0,0,20211130,y,20210917,0.047,j,4,2,f,20,NA,14,20220414,B7,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2478,2478,2478 SID 14,22.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210727,va,lh,vt,n,high,30000,20211019,2,100,20211130,y,20210917,0.049,f,5,2,f,22,NA,14,20220414,C12,36.35827596,1.797032141,2.797032141,0.446697457,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2480,2480,2480 SID 14,18,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210727,va,lh,vt,n,high,30000,20211019,3,300,20211130,y,20210917,0.044,j,3,3,f,18.8,NA,13,20220412,E12,34.41096984,11.66641581,12.66641581,1.102653741,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2483,2483,2483 SID 14,21.4,0,0,dmh,y,dmh,y,n,na,na,y,n,L eye not quite scoreable,20210727,va,lh,vt,n,high,30000,20211019,2,100,20211130,y,20210917,0.045,k,3,3,f,21.6,NA,14,20220414,C10,32.21372312,30.6713946,31.6713946,1.500667187,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2485,2485,2485 SID 14,19.3,1,1.5,dmh,y,dmh,y,n,na,na,y,y,NA,20210727,va,lh,vt,n,low,750,20211019,4,7000,20211130,y,20210917,0.044,l,2,4,m,20.2,NA,13,20220412,C10,31.04751751,107.7094889,108.7094889,2.036267454,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2486,2486,2486 SID 14,18.7,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210727,va,lh,vt,n,high,30000,20211019,4,7000,20211130,y,20210917,0.048,e,4,2,m,19.1,NA,12,20220412,G9,34.61686071,10.70139824,11.70139824,1.06823776,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2487,2487,2487 SID 14,19.5,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210727,va,lh,vt,n,sham,0,20211019,0,0,20211130,y,20210917,0.044,e,1,2,m,20,"banded leg R bleeding, ointment",13,20220412,C11,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2489,2489,2489 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210727,va,lh,vt,n,sham,0,20211019,2,100,20211130,y,20210917,0.043,f,2,1,m,18.9,NA,14,20220414,H8,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2490,2490,2490 SID 14,19.4,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210727,va,lh,vt,n,sham,0,20211019,2,100,20211130,y,20210924,0.042,e,1,3,f,19.2,NA,14,20220414,A9,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2491,2491,2491 SID 14,19.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210727,va,lh,vt,n,sham,0,20211019,2,100,20211130,y,20210917,0.049,k,1,4,m,19.7,NA,13,20220412,G8,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2492,2492,2492 SID 14,17.8,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210729,va,sr,vt,n,high,30000,20211019,4,7000,20211130,y,20210917,0.049,k,4,2,m,17,minor bleed on L wing,14,20220414,F11,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2493,2493,2493 SID 14,19.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.042,f,1,2,f,18.3,NA,14,20220414,B12,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2494,2494,2494 SID 14,21.7,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,high,30000,20211019,3,300,20211130,y,20210917,0.044,e,4,1,f,21.1,NA,14,20220414,D12,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2495,2495,2495 SID 14,18.7,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210917,0.043,j,2,4,m,18.4,NA,12,20220412,H10,Undetermined,0,1,0,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2496,2496,2496 SID 14,19.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210917,0.042,k,2,4,m,20,NA,12,20220412,A10,Undetermined,0,1,0,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2497,2497,2497 SID 14,19.1,0,2,dmh,y,dmh,y,n,na,na,y,y,NA,20210729,va,sr,vt,n,sham,0,20211019,4,7000,20211130,y,20210917,0.045,j,1,2,m,19.6,NA,14,20220414,F8,21.88552637,36083.75271,36084.75271,4.557323733,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2498,2498,2498 SID 14,24.4,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.042,k,1,2,f,20.3,lost tail on day -7,13,20220412,E8,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2499,2499,2499 SID 14,20.6,0,0.5,dmh,y,dmh,y,n,na,na,y,y,NA,20210729,va,sr,vt,n,low,750,20211019,4,7000,20211130,y,20210917,0.043,j,3,1,m,19.4,NA,13,20220412,F9,30.81763102,125.3810139,126.3810139,2.101681835,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2502,2502,2502 SID 14,21.8,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,low,750,20211019,2,100,20211130,y,20210917,0.05,k,3,1,f,19.6,NA,14,20220414,B11,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2503,2503,2503 SID 14,21,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.044,f,1,4,m,19.7,NA,13,20220412,A10,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2504,2504,2504 SID 14,18.8,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,high,30000,20211019,2,100,20211130,y,20210917,0.042,e,3,4,m,19.7,NA,12,20220412,B11,30.25960224,186.0321874,187.0321874,2.271916353,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2505,2505,2505 SID 14,19.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210917,0.048,k,2,3,m,18.7,NA,12,20220412,A12,Undetermined,0,1,0,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2506,2506,2506 SID 14,16.8,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210729,va,sr,vt,n,high,30000,20211019,4,7000,20211130,y,20210917,0.043,e,4,4,f,17.2,NA,14,20220414,F10,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2511,2511,2511 SID 14,20.2,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210729,va,sr,vt,n,sham,0,20211019,2,100,20211130,y,20210917,0.046,l,2,2,m,21.7,NA,13,20220412,D11,37.83283664,1.215782491,2.215782491,0.345527126,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2512,2512,2512 SID 14,20.7,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210802,va,lh,vt,n,sham,0,20211019,4,7000,20211130,y,20210917,0.045,j,1,3,f,22,*caught and released a juvie at Betts with R eye 1!*,12,20220412,C10,38.20045757,1.02209157,2.02209157,0.305800819,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2513,2513,2513 SID 14,18.8,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210803,va,sr,vt,n,low,750,20211019,0,0,20211130,y,20210917,0.054,k,2,2,f,19.4,NA,13,20220412,G11,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2514,2514,2514 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,n,L eye not quite scoreable,20210803,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.048,e,1,4,m,20,NA,14,20220414,E11,25.38435931,3289.325683,3290.325683,3.517238887,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2515,2515,2515 SID 14,18.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210924,0.042,f,2,3,f,19.4,NA,13,20220412,G4,34.54908581,10.64873288,11.64873288,1.066278686,9,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2516,2516,2516 SID 14,19,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,low,750,20211019,2,100,20211130,y,20210917,0.049,f,2,4,f,19.4,NA,13,20220412,D8,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2517,2517,2517 SID 14,20.3,2,0.5,dmh,y,dmh,y,n,na,na,y,y,NA,20210803,va,be,vt,n,sham,0,20211019,4,7000,20211130,y,20210924,0.049,e,2,1,f,20.8,NA,14,20220414,D8,28.26189995,458.7885537,459.7885537,2.662558155,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2518,2518,2518 SID 14,19.4,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,high,30000,20211019,1,30,20211130,y,20210917,0.044,j,3,4,f,19.3,NA,14,20220414,C7,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2519,2519,2519 SID 14,20.2,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,low,750,20211019,2,100,20211130,y,20210917,0.043,e,3,3,f,20.9,NA,14,20220414,B10,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2520,2520,2520 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210917,0.051,j,1,4,f,19.8,NA,13,20220412,E4,34.99956605,7.906956351,8.906956351,0.949729324,9,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2521,2521,2521 SID 14,21,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210922,0.045,k,3,2,m,19.8,NA,13,20220412,F11,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2522,2522,2522 SID 14,19.6,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,low,750,20211019,2,100,20211130,y,20210922,0.042,j,2,3,m,20.1,NA,13,20220412,B8,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2524,2524,2524 SID 14,18.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210803,va,be,vt,n,high,30000,20211019,2,100,20211130,y,20210922,0.041,j,4,3,m,18.8,NA,13,20220412,E9,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2525,2525,2525 SID 14,20.7,0,0.5,dmh,y,dmh,y,n,na,na,y,n,NA,20210804,va,neg,vt,n,high,30000,20211019,3,300,20211130,y,20210922,0.045,k,3,4,f,22.5,"intake very suspicious L eye, do D8, 8/16 0,0, caught with MG bird eye score 2",14,20220414,C9,34.04941843,8.72931907,9.72931907,0.988082446,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2526,2526,2526 SID 14,19.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210809,va,neg,vt,n,high,30000,20211019,1,30,20211130,y,20210924,0.042,f,5,3,m,19.9,NA,14,20220414,B8,36.66625881,1.455433563,2.455433563,0.390128188,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2527,2527,2527 SID 14,21.3,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210809,va,neg,vt,n,low,750,20211019,0,0,20211130,y,20210922,0.043,f,4,1,m,21.5,NA,13,20220412,C4,Undetermined,0,1,0,9,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2530,2530,2530 SID 14,19.4,0,0,dmh,y,dmh,y,n,na,na,y,n,Tube was used already,20210809,va,ivt,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.042,e,3,2,m,20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",14,20220414,E7,34.26324318,7.540673952,8.540673952,0.931492143,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2533,2533,2533 SID 14,21,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,be,vt,n,high,30000,20211019,0,0,20211130,y,20210922,0.042,f,3,1,f,20.5,NA,12,20220412,A11,Undetermined,0,1,0,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2535,2535,2535 SID 14,20.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210922,0.043,f,3,4,m,22.6,NA,13,20220412,D10,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2536,2536,2536 SID 14,19,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,be,vt,n,high,30000,20211019,0,0,20211130,y,20210922,0.041,k,4,1,m,18.9,NA,14,20220414,B6,35.8903118,2.475607716,3.475607716,0.541030753,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2537,2537,2537 SID 14,18.7,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.042,j,2,2,f,19,"R outer toe, 1st joint broken",12,20220412,B10,Undetermined,0,1,0,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2538,2538,2538 SID 14,18,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.044,f,1,1,f,17.3,big eyes? Pox on L 8/27,13,20220412,E11,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2539,2539,2539 SID 14,17.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,be,vt,n,low,750,20211019,3,300,20211130,y,20210922,0.044,e,2,4,m,19.7,NA,13,20220412,E7,Undetermined,0,1,0,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2540,2540,2540 SID 14,20.3,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.047,e,3,1,f,20.2,NA,13,20220412,G12,38.25574541,0.919348878,1.919348878,0.283153923,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2541,2541,2541 SID 14,20.9,0,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.046,f,2,2,f,22.3,weird eyes,14,20220414,G11,Undetermined,0,1,0,11,20220211,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2542,2542,2542 SID 14,18.1,1,1,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.044,f,3,3,m,19.3,NA,12,20220412,F12,25.93782362,3159.639302,3160.639302,3.499774936,9,20220209,na,11.67673985,14.99527201,na,22.1686667,na,28.91606193,32.84611655,neg,-3.514,92.584,1,38.234,0.02
20211214,56,14,56_2543,2543,2543 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,sr,vt,n,low,750,20211019,2,100,20211130,y,20210922,0.042,e,2,3,m,20.8,NA,14,20220414,G5,Undetermined,0,1,0,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2544,2544,2544 SID 14,18.1,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,sr,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.041,e,4,3,f,18.4,NA,14,20220414,E5,34.03093102,8.840497075,9.840497075,0.993017037,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2545,2545,2545 SID 14,20.9,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,sr,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.042,f,3,2,m,19.7,NA,13,20220412,C5,Undetermined,0,1,0,9,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2546,2546,2546 SID 14,19.7,1,0,dmh,y,dmh,y,n,na,na,y,y,NA,20210810,va,sr,vt,n,sham,0,20211019,4,7000,20211130,y,20210922,0.044,f,1,3,f,19.5,NA,13,20220412,B4,31.13920477,101.3770307,102.3770307,2.010202529,9,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2547,2547,2547 SID 14,18,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210810,va,sr,vt,n,high,30000,20211019,3,300,20211130,y,20210922,0.042,j,4,4,m,19.9,NA,13,20220412,C7,38.10841507,1.01336152,2.01336152,0.303921764,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2549,2549,2549 SID 14,20.8,0,1.5,dmh,y,dmh,y,n,na,na,y,n,NA,20210812,va,psg,vt,n,low,750,20211019,2,100,20211130,y,20210924,0.043,h,2,4,m,21.7,NA,13,20220412,F7,29.98544152,217.3059275,218.3059275,2.339065528,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2550,2550,2550 SID 14,19.9,0,1.5,dmh,y,dmh,y,n,na,na,y,n,NA,20210812,va,neg,vt,n,sham,0,20211019,3,300,20211130,y,20210922,0.044,l,2,3,m,21.8,NA,13,20220412,G10,22.89185126,23601.73813,23602.73813,4.372962388,10,20220209,na,11.72578204,15.01386033,na,22.35951247,na,29.1356697,32.50885701,neg,-3.484,93.641,1,38.129,0.02
20211214,56,14,56_2553,2553,2553 SID 14,19.3,0,0,dmh,y,dmh,y,n,na,na,y,n,R eye not quite scoreable,20210813,va,be,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.042,a,12,2,m,21,NA,14,20220414,A10,36.12931787,2.101963647,3.101963647,0.491636704,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
20211214,56,14,56_2554,2554,2554 SID 14,21,0,0,dmh,y,dmh,y,n,na,na,y,n,NA,20210813,va,be,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.047,a,8,4,f,21.8,NA,14,20220414,G7,33.15688495,16.08166565,17.08166565,1.232530217,10,20220209,8.902841528,11.40514415,14.66821008,17.91215959,22.30928992,25.27546141,28.50220874,na,neg,-3.364,98.291,0.996,37.215,0.047
